timestamp,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6
2.89,-1.75E-01,1.39E-01,-1.75E-01,1.39E-01,-1.75E-01,1.39E-01
2.9,-4.86E-02,4.70E-03,-4.86E-02,4.70E-03,-4.86E-02,4.70E-03
2.91,6.93E-02,2.12E-02,6.93E-02,2.12E-02,6.93E-02,2.12E-02
2.92,1.12E-01,8.59E-02,1.12E-01,8.59E-02,1.12E-01,8.59E-02
2.93,1.31E-01,9.08E-02,1.31E-01,9.08E-02,1.31E-01,9.08E-02
2.94,-1.08E-02,7.43E-02,-1.08E-02,7.43E-02,-1.08E-02,7.43E-02
2.95,5.10E-02,6.31E-02,5.10E-02,6.31E-02,5.10E-02,6.31E-02
2.96,1.39E-02,1.03E-01,1.39E-02,1.03E-01,1.39E-02,1.03E-01
2.97,1.74E-01,3.88E-02,1.74E-01,3.88E-02,1.74E-01,3.88E-02
2.98,-2.16E-02,4.62E-02,-2.16E-02,4.62E-02,-2.16E-02,4.62E-02
2.99,-9.12E-02,9.19E-02,-9.12E-02,9.19E-02,-9.12E-02,9.19E-02
3,-1.60E-02,8.82E-03,-1.60E-02,8.82E-03,-1.60E-02,8.82E-03
3.01,1.03E-01,1.00E-01,1.03E-01,1.00E-01,1.03E-01,1.00E-01
3.02,4.13E-02,7.47E-02,4.13E-02,7.47E-02,4.13E-02,7.47E-02
3.03,1.02E-01,6.64E-02,1.02E-01,6.64E-02,1.02E-01,6.64E-02
3.04,9.70E-02,5.71E-02,9.70E-02,5.71E-02,9.70E-02,5.71E-02
3.05,1.69E-01,3.76E-02,1.69E-01,3.76E-02,1.69E-01,3.76E-02
3.06,-3.62E-02,1.26E-02,-3.62E-02,1.26E-02,-3.62E-02,1.26E-02
3.07,-1.25E-01,1.41E-01,-1.25E-01,1.41E-01,-1.25E-01,1.41E-01
3.08,-9.83E-02,1.47E-01,-9.83E-02,1.47E-01,-9.83E-02,1.47E-01
3.09,1.05E-01,-3.42E-02,1.05E-01,-3.42E-02,1.05E-01,-3.42E-02
3.1,1.19E-01,1.08E-01,1.19E-01,1.08E-01,1.19E-01,1.08E-01
3.11,1.26E-01,1.28E-01,1.26E-01,1.28E-01,1.26E-01,1.28E-01
3.12,-1.64E-02,-3.05E-02,-1.64E-02,-3.05E-02,-1.64E-02,-3.05E-02
3.13,1.40E-01,4.70E-02,1.40E-01,4.70E-02,1.40E-01,4.70E-02
3.14,9.85E-02,5.56E-02,9.85E-02,5.56E-02,9.85E-02,5.56E-02
3.15,1.24E-02,5.07E-02,1.24E-02,5.07E-02,1.24E-02,5.07E-02
3.16,-9.50E-02,1.17E-01,-9.50E-02,1.17E-01,-9.50E-02,1.17E-01
3.17,-1.14E-01,5.15E-02,-1.14E-01,5.15E-02,-1.14E-01,5.15E-02
3.18,-6.95E-02,2.98E-02,-6.95E-02,2.98E-02,-6.95E-02,2.98E-02
3.19,2.92E-01,1.24E-01,2.92E-01,1.24E-01,2.92E-01,1.24E-01
3.2,1.58E-01,1.24E-01,1.58E-01,1.24E-01,1.58E-01,1.24E-01
3.21,1.51E-02,7.17E-02,1.51E-02,7.17E-02,1.51E-02,7.17E-02
3.22,1.63E-01,1.03E-01,1.63E-01,1.03E-01,1.63E-01,1.03E-01
3.23,-2.76E-02,-1.45E-01,-2.76E-02,-1.45E-01,-2.76E-02,-1.45E-01
3.24,-1.07E-01,1.42E-01,-1.07E-01,1.42E-01,-1.07E-01,1.42E-01
3.25,-9.01E-02,4.25E-02,-9.01E-02,4.25E-02,-9.01E-02,4.25E-02
3.26,8.28E-02,1.74E-02,8.28E-02,1.74E-02,8.28E-02,1.74E-02
3.27,1.92E-02,1.21E-01,1.92E-02,1.21E-01,1.92E-02,1.21E-01
3.28,7.42E-02,8.10E-02,7.42E-02,8.10E-02,7.42E-02,8.10E-02
3.29,1.67E-01,1.43E-01,1.67E-01,1.43E-01,1.67E-01,1.43E-01
3.3,1.46E-01,2.21E-01,1.46E-01,2.21E-01,1.46E-01,2.21E-01
3.31,1.08E-01,-1.17E-01,1.08E-01,-1.17E-01,1.08E-01,-1.17E-01
3.32,3.15E-02,-3.05E-02,3.15E-02,-3.05E-02,3.15E-02,-3.05E-02
3.33,-2.25E-01,9.86E-02,-2.25E-01,9.86E-02,-2.25E-01,9.86E-02
3.34,-1.84E-01,1.37E-02,-1.84E-01,1.37E-02,-1.84E-01,1.37E-02
3.35,2.37E-01,8.70E-02,2.37E-01,8.70E-02,2.37E-01,8.70E-02
3.36,1.12E-01,6.42E-02,1.12E-01,6.42E-02,1.12E-01,6.42E-02
3.37,-1.30E-02,1.66E-01,-1.30E-02,1.66E-01,-1.30E-02,1.66E-01
3.38,1.53E-01,1.31E-01,1.53E-01,1.31E-01,1.53E-01,1.31E-01
3.39,9.40E-02,-6.90E-03,9.40E-02,-6.90E-03,9.40E-02,-6.90E-03
3.4,5.96E-02,7.73E-02,5.96E-02,7.73E-02,5.96E-02,7.73E-02
3.41,6.67E-02,1.08E-01,6.67E-02,1.08E-01,6.67E-02,1.08E-01
3.42,-5.83E-02,-7.09E-02,-5.83E-02,-7.09E-02,-5.83E-02,-7.09E-02
3.43,-1.89E-01,-5.03E-03,-1.89E-01,-5.03E-03,-1.89E-01,-5.03E-03
3.44,-2.05E-02,8.10E-02,-2.05E-02,8.10E-02,-2.05E-02,8.10E-02
3.45,2.15E-01,1.45E-01,2.15E-01,1.45E-01,2.15E-01,1.45E-01
3.46,1.49E-01,1.44E-01,1.49E-01,1.44E-01,1.49E-01,1.44E-01
3.47,9.89E-02,7.99E-02,9.89E-02,7.99E-02,9.89E-02,7.99E-02
3.48,2.48E-02,5.45E-03,2.48E-02,5.45E-03,2.48E-02,5.45E-03
3.49,2.72E-03,7.73E-02,2.72E-03,7.73E-02,2.72E-03,7.73E-02
3.5,3.12E-02,6.27E-02,3.12E-02,6.27E-02,3.12E-02,6.27E-02
3.51,-5.08E-02,7.77E-02,-5.08E-02,7.77E-02,-5.08E-02,7.77E-02
3.52,2.33E-02,-1.14E-02,2.33E-02,-1.14E-02,2.33E-02,-1.14E-02
3.53,1.28E-02,1.93E-02,1.28E-02,1.93E-02,1.28E-02,1.93E-02
3.54,7.12E-02,1.16E-01,7.12E-02,1.16E-01,7.12E-02,1.16E-01
3.55,1.61E-01,9.56E-02,1.61E-01,9.56E-02,1.61E-01,9.56E-02
3.56,1.88E-02,1.19E-01,1.88E-02,1.19E-01,1.88E-02,1.19E-01
3.57,-6.46E-02,8.82E-02,-6.46E-02,8.82E-02,-6.46E-02,8.82E-02
3.58,9.33E-02,2.53E-02,9.33E-02,2.53E-02,9.33E-02,2.53E-02
3.59,8.39E-02,1.71E-02,8.39E-02,1.71E-02,8.39E-02,1.71E-02
3.6,5.14E-02,3.88E-02,5.14E-02,3.88E-02,5.14E-02,3.88E-02
3.61,8.13E-02,9.75E-02,8.13E-02,9.75E-02,8.13E-02,9.75E-02
3.62,-2.12E-02,6.38E-02,-2.12E-02,6.38E-02,-2.12E-02,6.38E-02
3.63,-1.19E-01,6.38E-02,-1.19E-01,6.38E-02,-1.19E-01,6.38E-02
3.64,4.69E-02,9.38E-02,4.69E-02,9.38E-02,4.69E-02,9.38E-02
3.65,1.68E-01,9.19E-02,1.68E-01,9.19E-02,1.68E-01,9.19E-02
3.66,1.09E-01,5.22E-02,1.09E-01,5.22E-02,1.09E-01,5.22E-02
3.67,-5.57E-02,3.54E-02,-5.57E-02,3.54E-02,-5.57E-02,3.54E-02
3.68,1.24E-01,1.97E-02,1.24E-01,1.97E-02,1.24E-01,1.97E-02
3.69,2.18E-02,1.31E-01,2.18E-02,1.31E-01,2.18E-02,1.31E-01
3.7,-1.34E-02,5.04E-02,-1.34E-02,5.04E-02,-1.34E-02,5.04E-02
3.71,-9.38E-02,5.26E-02,-9.38E-02,5.26E-02,-9.38E-02,5.26E-02
3.72,1.61E-01,6.79E-02,1.61E-01,6.79E-02,1.61E-01,6.79E-02
3.73,1.21E-01,-7.65E-03,1.21E-01,-7.65E-03,1.21E-01,-7.65E-03
3.74,-2.12E-02,1.05E-01,-2.12E-02,1.05E-01,-2.12E-02,1.05E-01
3.75,1.60E-03,1.71E-01,1.60E-03,1.71E-01,1.60E-03,1.71E-01
3.76,9.44E-02,-4.84E-02,9.44E-02,-4.84E-02,9.44E-02,-4.84E-02
3.77,1.69E-02,1.42E-01,1.69E-02,1.42E-01,1.69E-02,1.42E-01
3.78,5.34E-03,7.02E-02,5.34E-03,7.02E-02,5.34E-03,7.02E-02
3.79,1.26E-01,4.51E-02,1.26E-01,4.51E-02,1.26E-01,4.51E-02
3.8,7.91E-02,-1.14E-02,7.91E-02,-1.14E-02,7.91E-02,-1.14E-02
3.81,-1.70E-01,8.22E-02,-1.70E-01,8.22E-02,-1.70E-01,8.22E-02
3.82,1.71E-01,8.89E-02,1.71E-01,8.89E-02,1.71E-01,8.89E-02
3.83,9.96E-02,1.00E-01,9.96E-02,1.00E-01,9.96E-02,1.00E-01
3.84,-2.46E-01,5.93E-02,-2.46E-01,5.93E-02,-2.46E-01,5.93E-02
3.85,1.63E-01,3.35E-02,1.63E-01,3.35E-02,1.63E-01,3.35E-02
3.86,2.65E-01,1.05E-01,2.65E-01,1.05E-01,2.65E-01,1.05E-01
3.87,-5.14E-03,2.08E-02,-5.14E-03,2.08E-02,-5.14E-03,2.08E-02
3.88,7.53E-02,5.75E-02,7.53E-02,5.75E-02,7.53E-02,5.75E-02
3.89,-1.31E-01,1.59E-01,-1.31E-01,1.59E-01,-1.31E-01,1.59E-01
3.9,-2.87E-02,-4.77E-02,-2.87E-02,-4.77E-02,-2.87E-02,-4.77E-02
3.91,1.69E-02,7.92E-02,1.69E-02,7.92E-02,1.69E-02,7.92E-02
3.92,9.70E-02,1.04E-01,9.70E-02,1.04E-01,9.70E-02,1.04E-01
3.93,1.74E-01,-1.62E-04,1.74E-01,-1.62E-04,1.74E-01,-1.62E-04
3.94,4.35E-02,1.08E-01,4.35E-02,1.08E-01,4.35E-02,1.08E-01
3.95,-1.30E-02,8.70E-02,-1.30E-02,8.70E-02,-1.30E-02,8.70E-02
3.96,1.02E-01,1.22E-01,1.02E-01,1.22E-01,1.02E-01,1.22E-01
3.97,1.28E-02,6.23E-02,1.28E-02,6.23E-02,1.28E-02,6.23E-02
3.98,-9.79E-02,-1.96E-02,-9.79E-02,-1.96E-02,-9.79E-02,-1.96E-02
3.99,6.46E-03,2.83E-03,6.46E-03,2.83E-03,6.46E-03,2.83E-03
4,3.34E-02,7.99E-02,3.34E-02,7.99E-02,3.34E-02,7.99E-02
4.01,1.59E-01,5.45E-02,1.59E-01,5.45E-02,1.59E-01,5.45E-02
4.02,1.91E-01,1.79E-01,1.91E-01,1.79E-01,1.91E-01,1.79E-01
4.03,-5.94E-02,7.17E-02,-5.94E-02,7.17E-02,-5.94E-02,7.17E-02
4.04,-7.55E-02,6.53E-02,-7.55E-02,6.53E-02,-7.55E-02,6.53E-02
4.05,7.87E-02,3.02E-02,7.87E-02,3.02E-02,7.87E-02,3.02E-02
4.06,1.58E-01,1.41E-02,1.58E-01,1.41E-02,1.58E-01,1.41E-02
4.07,-4.59E-02,5.11E-02,-4.59E-02,5.11E-02,-4.59E-02,5.11E-02
4.08,-8.07E-02,4.55E-02,-8.07E-02,4.55E-02,-8.07E-02,4.55E-02
4.09,1.23E-01,9.79E-02,1.23E-01,9.79E-02,1.23E-01,9.79E-02
4.1,6.15E-02,1.46E-01,6.15E-02,1.46E-01,6.15E-02,1.46E-01
4.11,-1.41E-02,6.79E-02,-1.41E-02,6.79E-02,-1.41E-02,6.79E-02
4.12,1.68E-01,5.26E-02,1.68E-01,5.26E-02,1.68E-01,5.26E-02
4.13,3.75E-02,4.70E-02,3.75E-02,4.70E-02,3.75E-02,4.70E-02
4.14,1.96E-02,1.03E-02,1.96E-02,1.03E-02,1.96E-02,1.03E-02
4.15,3.30E-02,9.04E-02,3.30E-02,9.04E-02,3.30E-02,9.04E-02
4.16,-5.04E-02,1.04E-01,-5.04E-02,1.04E-01,-5.04E-02,1.04E-01
4.17,2.37E-02,5.08E-03,2.37E-02,5.08E-03,2.37E-02,5.08E-03
4.18,8.92E-02,6.05E-02,8.92E-02,6.05E-02,8.92E-02,6.05E-02
4.19,9.55E-02,7.51E-02,9.55E-02,7.51E-02,9.55E-02,7.51E-02
4.2,9.83E-03,1.06E-01,9.83E-03,1.06E-01,9.83E-03,1.06E-01
4.21,-2.57E-02,1.06E-01,-2.57E-02,1.06E-01,-2.57E-02,1.06E-01
4.22,2.48E-02,4.06E-02,2.48E-02,4.06E-02,2.48E-02,4.06E-02
4.23,2.46E-01,5.71E-02,2.46E-01,5.71E-02,2.46E-01,5.71E-02
4.24,3.49E-02,1.07E-02,3.49E-02,1.07E-02,3.49E-02,1.07E-02
4.25,-5.75E-02,-9.14E-03,-5.75E-02,-9.14E-03,-5.75E-02,-9.14E-03
4.26,-1.13E-01,1.01E-01,-1.13E-01,1.01E-01,-1.13E-01,1.01E-01
4.27,-3.28E-02,1.66E-01,-3.28E-02,1.66E-01,-3.28E-02,1.66E-01
4.28,1.44E-01,1.10E-01,1.44E-01,1.10E-01,1.44E-01,1.10E-01
4.29,2.80E-01,-6.42E-02,2.80E-01,-6.42E-02,2.80E-01,-6.42E-02
4.3,-2.61E-02,2.18E-01,-2.61E-02,2.18E-01,-2.61E-02,2.18E-01
4.31,-1.23E-02,-4.96E-02,-1.23E-02,-4.96E-02,-1.23E-02,-4.96E-02
4.32,-5.34E-02,9.23E-02,-5.34E-02,9.23E-02,-5.34E-02,9.23E-02
4.33,2.78E-02,6.61E-02,2.78E-02,6.61E-02,2.78E-02,6.61E-02
4.34,1.70E-01,-3.01E-02,1.70E-01,-3.01E-02,1.70E-01,-3.01E-02
4.35,-1.86E-02,1.14E-01,-1.86E-02,1.14E-01,-1.86E-02,1.14E-01
4.36,-2.76E-02,5.75E-02,-2.76E-02,5.75E-02,-2.76E-02,5.75E-02
4.37,5.36E-02,8.10E-02,5.36E-02,8.10E-02,5.36E-02,8.10E-02
4.38,1.04E-01,1.31E-01,1.04E-01,1.31E-01,1.04E-01,1.31E-01
4.39,5.02E-02,8.78E-02,5.02E-02,8.78E-02,5.02E-02,8.78E-02
4.4,-2.72E-02,-9.10E-04,-2.72E-02,-9.10E-04,-2.72E-02,-9.10E-04
4.41,1.37E-01,2.27E-02,1.37E-01,2.27E-02,1.37E-01,2.27E-02
4.42,-6.76E-02,8.07E-02,-6.76E-02,8.07E-02,-6.76E-02,8.07E-02
4.43,1.13E-01,5.97E-02,1.13E-01,5.97E-02,1.13E-01,5.97E-02
4.44,3.60E-02,7.73E-02,3.60E-02,7.73E-02,3.60E-02,7.73E-02
4.45,-4.93E-02,4.21E-02,-4.93E-02,4.21E-02,-4.93E-02,4.21E-02
4.46,-1.90E-02,1.65E-01,-1.90E-02,1.65E-01,-1.90E-02,1.65E-01
4.47,9.85E-02,1.11E-02,9.85E-02,1.11E-02,9.85E-02,1.11E-02
4.48,1.52E-01,2.94E-02,1.52E-01,2.94E-02,1.52E-01,2.94E-02
4.49,7.42E-02,1.01E-01,7.42E-02,1.01E-01,7.42E-02,1.01E-01
4.5,7.16E-02,7.95E-02,7.16E-02,7.95E-02,7.16E-02,7.95E-02
4.51,-8.63E-02,5.78E-02,-8.63E-02,5.78E-02,-8.63E-02,5.78E-02
4.52,-1.82E-02,4.47E-02,-1.82E-02,4.47E-02,-1.82E-02,4.47E-02
4.53,5.06E-02,1.44E-02,5.06E-02,1.44E-02,5.06E-02,1.44E-02
4.54,9.33E-02,6.50E-02,9.33E-02,6.50E-02,9.33E-02,6.50E-02
4.55,2.44E-02,1.05E-01,2.44E-02,1.05E-01,2.44E-02,1.05E-01
4.56,6.90E-02,1.13E-01,6.90E-02,1.13E-01,6.90E-02,1.13E-01
4.57,1.21E-02,8.03E-02,1.21E-02,8.03E-02,1.21E-02,8.03E-02
4.58,2.34E-03,4.33E-03,2.34E-03,4.33E-03,2.34E-03,4.33E-03
4.59,5.70E-02,5.78E-02,5.70E-02,5.78E-02,5.70E-02,5.78E-02
4.6,8.84E-02,4.55E-02,8.84E-02,4.55E-02,8.84E-02,4.55E-02
4.61,5.40E-02,9.56E-02,5.40E-02,9.56E-02,5.40E-02,9.56E-02
4.62,4.13E-02,8.37E-02,4.13E-02,8.37E-02,4.13E-02,8.37E-02
4.63,3.53E-02,5.52E-02,3.53E-02,5.52E-02,3.53E-02,5.52E-02
4.64,4.24E-02,7.02E-02,4.24E-02,7.02E-02,4.24E-02,7.02E-02
4.65,-7.66E-02,5.19E-02,-7.66E-02,5.19E-02,-7.66E-02,5.19E-02
4.66,2.44E-02,5.41E-02,2.44E-02,5.41E-02,2.44E-02,5.41E-02
4.67,1.42E-01,4.40E-02,1.42E-01,4.40E-02,1.42E-01,4.40E-02
4.68,7.38E-02,7.95E-02,7.38E-02,7.95E-02,7.38E-02,7.95E-02
4.69,3.00E-02,1.02E-01,3.00E-02,1.02E-01,3.00E-02,1.02E-01
4.7,1.17E-02,8.29E-02,1.17E-02,8.29E-02,1.17E-02,8.29E-02
4.71,-6.84E-02,2.64E-02,-6.84E-02,2.64E-02,-6.84E-02,2.64E-02
4.72,8.35E-02,2.75E-02,8.35E-02,2.75E-02,8.35E-02,2.75E-02
4.73,1.57E-01,9.64E-02,1.57E-01,9.64E-02,1.57E-01,9.64E-02
4.74,1.21E-02,1.63E-02,1.21E-02,1.63E-02,1.21E-02,1.63E-02
4.75,1.60E-03,4.03E-02,1.60E-03,4.03E-02,1.60E-03,4.03E-02
4.76,2.78E-02,1.29E-01,2.78E-02,1.29E-01,2.78E-02,1.29E-01
4.77,3.60E-02,1.37E-01,3.60E-02,1.37E-01,3.60E-02,1.37E-01
4.78,3.08E-02,1.41E-02,3.08E-02,1.41E-02,3.08E-02,1.41E-02
4.79,2.78E-02,1.78E-02,2.78E-02,1.78E-02,2.78E-02,1.78E-02
4.8,5.89E-02,1.27E-01,5.89E-02,1.27E-01,5.89E-02,1.27E-01
4.81,7.08E-02,2.68E-02,7.08E-02,2.68E-02,7.08E-02,2.68E-02
4.82,1.43E-02,5.52E-02,1.43E-02,5.52E-02,1.43E-02,5.52E-02
4.83,8.02E-02,9.34E-02,8.02E-02,9.34E-02,8.02E-02,9.34E-02
4.84,1.28E-01,6.35E-02,1.28E-01,6.35E-02,1.28E-01,6.35E-02
4.85,-1.20E-01,1.89E-02,-1.20E-01,1.89E-02,-1.20E-01,1.89E-02
4.86,-6.54E-02,3.84E-02,-6.54E-02,3.84E-02,-6.54E-02,3.84E-02
4.87,1.42E-01,1.75E-01,1.42E-01,1.75E-01,1.42E-01,1.75E-01
4.88,1.00E-01,5.30E-02,1.00E-01,5.30E-02,1.00E-01,5.30E-02
4.89,9.66E-02,-2.04E-02,9.66E-02,-2.04E-02,9.66E-02,-2.04E-02
4.9,-1.26E-02,9.79E-02,-1.26E-02,9.79E-02,-1.26E-02,9.79E-02
4.91,-1.23E-02,1.42E-01,-1.23E-02,1.42E-01,-1.23E-02,1.42E-01
4.92,-7.32E-02,3.95E-03,-7.32E-02,3.95E-03,-7.32E-02,3.95E-03
4.93,9.66E-02,1.11E-02,9.66E-02,1.11E-02,9.66E-02,1.11E-02
4.94,2.99E-01,4.40E-02,2.99E-01,4.40E-02,2.99E-01,4.40E-02
4.95,-1.26E-01,9.98E-02,-1.26E-01,9.98E-02,-1.26E-01,9.98E-02
4.96,-5.45E-02,1.63E-01,-5.45E-02,1.63E-01,-5.45E-02,1.63E-01
4.97,1.55E-01,1.93E-02,1.55E-01,1.93E-02,1.55E-01,1.93E-02
4.98,-3.64E-03,7.54E-02,-3.64E-03,7.54E-02,-3.64E-03,7.54E-02
4.99,7.68E-02,4.14E-02,7.68E-02,4.14E-02,7.68E-02,4.14E-02
5,5.96E-02,9.57E-03,5.96E-02,9.57E-03,5.96E-02,9.57E-03
5.01,-1.21E-01,1.26E-01,-1.21E-01,1.26E-01,-1.21E-01,1.26E-01
5.02,1.43E-02,1.78E-02,1.43E-02,1.78E-02,1.43E-02,1.78E-02
5.03,2.05E-01,1.28E-01,2.05E-01,1.28E-01,2.05E-01,1.28E-01
5.04,2.78E-02,8.33E-02,2.78E-02,8.33E-02,2.78E-02,8.33E-02
5.05,1.32E-01,1.74E-02,1.32E-01,1.74E-02,1.32E-01,1.74E-02
5.06,4.95E-02,3.05E-02,4.95E-02,3.05E-02,4.95E-02,3.05E-02
5.07,-1.96E-01,9.83E-02,-1.96E-01,9.83E-02,-1.96E-01,9.83E-02
5.08,-3.99E-02,2.19E-02,-3.99E-02,2.19E-02,-3.99E-02,2.19E-02
5.09,1.61E-01,3.02E-02,1.61E-01,3.02E-02,1.61E-01,3.02E-02
5.1,1.97E-01,1.84E-01,1.97E-01,1.84E-01,1.97E-01,1.84E-01
5.11,-4.86E-02,2.12E-02,-4.86E-02,2.12E-02,-4.86E-02,2.12E-02
5.12,9.33E-02,7.43E-02,9.33E-02,7.43E-02,9.33E-02,7.43E-02
5.13,5.02E-02,9.41E-02,5.02E-02,9.41E-02,5.02E-02,9.41E-02
5.14,-1.21E-01,-2.04E-02,-1.21E-01,-2.04E-02,-1.21E-01,-2.04E-02
5.15,3.15E-02,3.91E-02,3.15E-02,3.91E-02,3.15E-02,3.91E-02
5.16,6.26E-02,7.36E-02,6.26E-02,7.36E-02,6.26E-02,7.36E-02
5.17,4.84E-02,1.60E-01,4.84E-02,1.60E-01,4.84E-02,1.60E-01
5.18,1.20E-01,5.34E-02,1.20E-01,5.34E-02,1.20E-01,5.34E-02
5.19,1.40E-01,-3.38E-02,1.40E-01,-3.38E-02,1.40E-01,-3.38E-02
5.2,-9.63E-03,1.62E-01,-9.63E-03,1.62E-01,-9.63E-03,1.62E-01
5.21,-6.69E-02,2.27E-02,-6.69E-02,2.27E-02,-6.69E-02,2.27E-02
5.22,-4.30E-01,3.76E-02,-4.30E-01,3.76E-02,-4.30E-01,3.76E-02
5.23,8.99E-01,1.33E-01,8.99E-01,1.33E-01,8.99E-01,1.33E-01
5.24,-4.22E-01,-1.48E-02,-4.22E-01,-1.48E-02,-4.22E-01,-1.48E-02
5.25,3.68E-01,3.54E-02,3.68E-01,3.54E-02,3.68E-01,3.54E-02
5.26,-7.00E-01,2.31E-01,-7.00E-01,2.31E-01,-7.00E-01,2.31E-01
5.27,4.45E-01,-1.28E-03,4.45E-01,-1.28E-03,4.45E-01,-1.28E-03
5.28,7.68E-01,-6.57E-02,7.68E-01,-6.57E-02,7.68E-01,-6.57E-02
5.29,-1.06E+00,2.15E-01,-1.06E+00,2.15E-01,-1.06E+00,2.15E-01
5.3,1.11E+00,-7.16E-02,1.11E+00,-7.16E-02,1.11E+00,-7.16E-02
5.31,-2.21E+00,2.00E-01,-2.21E+00,2.00E-01,-2.21E+00,2.00E-01
5.32,3.19E+00,2.94E-02,3.19E+00,2.94E-02,3.19E+00,2.94E-02
5.33,-1.50E+00,9.34E-02,-1.50E+00,9.34E-02,-1.50E+00,9.34E-02
5.34,-7.17E-01,-1.72E-01,-7.17E-01,-1.72E-01,-7.17E-01,-1.72E-01
5.35,1.05E+00,4.01E-01,1.05E+00,4.01E-01,1.05E+00,4.01E-01
5.36,-5.64E-02,3.80E-02,-5.64E-02,3.80E-02,-5.64E-02,3.80E-02
5.37,-2.35E-01,-1.98E-01,-2.35E-01,-1.98E-01,-2.35E-01,-1.98E-01
5.38,2.98E-01,1.36E-01,2.98E-01,1.36E-01,2.98E-01,1.36E-01
5.39,-1.46E-01,4.46E-01,-1.46E-01,4.46E-01,-1.46E-01,4.46E-01
5.4,1.42E-01,-4.11E-01,1.42E-01,-4.11E-01,1.42E-01,-4.11E-01
5.41,5.14E-02,7.54E-02,5.14E-02,7.54E-02,5.14E-02,7.54E-02
5.42,7.46E-02,2.54E-01,7.46E-02,2.54E-01,7.46E-02,2.54E-01
5.43,-3.08E-01,1.95E-01,-3.08E-01,1.95E-01,-3.08E-01,1.95E-01
5.44,4.08E-01,2.08E-03,4.08E-01,2.08E-03,4.08E-01,2.08E-03
5.45,-8.56E-02,-2.43E-01,-8.56E-02,-2.43E-01,-8.56E-02,-2.43E-01
5.46,1.43E-01,2.13E-04,1.43E-01,2.13E-04,1.43E-01,2.13E-04
5.47,-5.87E-02,1.03E+00,-5.87E-02,1.03E+00,-5.87E-02,1.03E+00
5.48,1.63E-01,-1.12E+00,1.63E-01,-1.12E+00,1.63E-01,-1.12E+00
5.49,-2.50E-01,7.00E-01,-2.50E-01,7.00E-01,-2.50E-01,7.00E-01
5.5,3.75E-01,6.38E-02,3.75E-01,6.38E-02,3.75E-01,6.38E-02
5.51,-2.55E-01,-3.69E-01,-2.55E-01,-3.69E-01,-2.55E-01,-3.69E-01
5.52,9.37E-02,5.35E-01,9.37E-02,5.35E-01,9.37E-02,5.35E-01
5.53,3.10E-01,-2.00E-01,3.10E-01,-2.00E-01,3.10E-01,-2.00E-01
5.54,-9.79E-02,2.08E-01,-9.79E-02,2.08E-01,-9.79E-02,2.08E-01
5.55,2.52E-02,-1.63E-01,2.52E-02,-1.63E-01,2.52E-02,-1.63E-01
5.56,-2.08E-01,4.26E-01,-2.08E-01,4.26E-01,-2.08E-01,4.26E-01
5.57,3.81E-01,-3.57E-02,3.81E-01,-3.57E-02,3.81E-01,-3.57E-02
5.58,-1.23E-01,-2.17E-01,-1.23E-01,-2.17E-01,-1.23E-01,-2.17E-01
5.59,1.24E-02,1.92E-01,1.24E-02,1.92E-01,1.24E-02,1.92E-01
5.6,2.28E-01,1.02E-01,2.28E-01,1.02E-01,2.28E-01,1.02E-01
5.61,-2.48E-01,1.91E-01,-2.48E-01,1.91E-01,-2.48E-01,1.91E-01
5.62,2.96E-01,-6.45E-02,2.96E-01,-6.45E-02,2.96E-01,-6.45E-02
5.63,-5.19E-02,-1.78E-02,-5.19E-02,-1.78E-02,-5.19E-02,-1.78E-02
5.64,-9.38E-02,4.01E-01,-9.38E-02,4.01E-01,-9.38E-02,4.01E-01
5.65,1.73E-01,-3.70E-01,1.73E-01,-3.70E-01,1.73E-01,-3.70E-01
5.66,1.07E-01,2.29E-01,1.07E-01,2.29E-01,1.07E-01,2.29E-01
5.67,-4.07E-02,1.83E-01,-4.07E-02,1.83E-01,-4.07E-02,1.83E-01
5.68,-1.40E-03,-1.36E-01,-1.40E-03,-1.36E-01,-1.40E-03,-1.36E-01
5.69,1.02E-01,2.22E-01,1.02E-01,2.22E-01,1.02E-01,2.22E-01
5.7,-6.73E-02,2.98E-02,-6.73E-02,2.98E-02,-6.73E-02,2.98E-02
5.71,1.72E-01,2.72E-02,1.72E-01,2.72E-02,1.72E-01,2.72E-02
5.72,5.66E-02,1.15E-01,5.66E-02,1.15E-01,5.66E-02,1.15E-01
5.73,6.46E-03,5.30E-02,6.46E-03,5.30E-02,6.46E-03,5.30E-02
5.74,-1.50E-01,9.79E-02,-1.50E-01,9.79E-02,-1.50E-01,9.79E-02
5.75,1.32E-01,4.06E-02,1.32E-01,4.06E-02,1.32E-01,4.06E-02
5.76,1.88E-01,-5.74E-02,1.88E-01,-5.74E-02,1.88E-01,-5.74E-02
5.77,-9.12E-02,1.50E-01,-9.12E-02,1.50E-01,-9.12E-02,1.50E-01
5.78,1.86E-01,5.52E-02,1.86E-01,5.52E-02,1.86E-01,5.52E-02
5.79,-2.27E-02,-2.49E-02,-2.27E-02,-2.49E-02,-2.27E-02,-2.49E-02
5.8,-1.77E-01,2.73E-01,-1.77E-01,2.73E-01,-1.77E-01,2.73E-01
5.81,1.24E-01,3.46E-02,1.24E-01,3.46E-02,1.24E-01,3.46E-02
