timestamp,S1,S2
118.05000,2.07E-02,1.82E-02
118.06000,4.21E-03,4.25E-02
118.07000,9.84E-05,6.20E-02
118.08000,5.77E-02,2.64E-02
118.09000,9.45E-03,-5.03E-03
118.10000,-6.99E-02,-4.65E-03
118.11000,2.93E-02,3.61E-02
118.12000,3.94E-02,2.38E-02
118.13000,-5.49E-02,1.97E-02
118.14000,1.51E-02,5.87E-04
118.15000,4.73E-02,-1.66E-03
118.16000,-3.13E-02,1.89E-02
118.17000,-9.26E-03,4.89E-02
118.18000,4.96E-03,2.19E-02
118.19000,1.51E-02,4.70E-03
118.20000,1.73E-02,2.12E-02
118.21000,2.78E-02,1.85E-02
118.22000,3.49E-02,5.04E-02
118.23000,4.73E-04,-2.41E-03
118.24000,-8.41E-02,1.71E-02
118.25000,-3.64E-03,5.11E-02
118.26000,-2.15E-03,-1.51E-02
118.27000,4.20E-02,-4.65E-03
118.28000,4.09E-02,2.72E-02
118.29000,6.83E-03,2.42E-02
118.30000,-6.28E-02,1.59E-02
118.31000,-2.91E-02,7.32E-03
118.32000,6.75E-02,2.42E-02
118.33000,1.36E-02,4.18E-02
118.34000,4.39E-02,3.84E-02
118.35000,2.40E-02,3.58E-02
118.36000,-9.31E-02,-2.30E-02
118.37000,-4.18E-02,-5.89E-02
118.38000,5.40E-02,5.86E-02
118.39000,6.30E-02,5.45E-02
118.40000,-3.73E-02,2.08E-02
118.41000,-6.13E-02,6.31E-02
118.42000,6.37E-02,-3.57E-02
118.43000,3.68E-02,-1.44E-02
118.44000,-2.72E-02,3.43E-02
118.45000,-8.51E-03,6.57E-03
118.46000,4.46E-02,4.29E-02
118.47000,-6.13E-02,2.12E-02
118.48000,3.00E-02,2.64E-02
118.49000,3.83E-02,6.23E-02
118.50000,-3.36E-02,9.94E-03
118.51000,2.29E-02,-4.36E-02
118.52000,4.28E-02,8.45E-03
118.53000,-4.82E-02,1.22E-02
118.54000,-1.71E-02,3.80E-02
118.55000,2.18E-02,5.34E-02
118.56000,-6.64E-03,4.70E-02
118.57000,-2.20E-02,-6.15E-03
118.58000,4.09E-02,-5.03E-03
118.59000,2.55E-02,-1.03E-02
118.60000,-2.76E-02,-1.48E-02
118.61000,2.14E-02,4.44E-02
118.62000,-1.41E-02,9.49E-02
118.63000,1.77E-02,2.60E-02
118.64000,5.70E-02,-2.56E-02
118.65000,-2.20E-02,2.08E-02
118.66000,-4.41E-02,1.03E-02
118.67000,-7.39E-03,1.22E-02
118.68000,-3.43E-02,3.35E-02
118.69000,6.07E-02,2.64E-02
118.70000,5.14E-02,2.13E-04
118.71000,-4.29E-02,2.57E-02
118.72000,1.88E-02,5.00E-02
118.73000,3.09E-03,-4.65E-03
118.74000,1.24E-02,-1.03E-02
118.75000,9.08E-03,2.34E-02
118.76000,-1.94E-02,9.57E-03
118.77000,-6.50E-02,2.12E-02
118.78000,2.03E-02,3.54E-02
118.79000,9.29E-02,3.31E-02
118.80000,1.06E-02,3.65E-02
118.81000,-6.20E-02,1.14E-02
118.82000,-8.51E-03,-1.14E-02
118.83000,4.09E-02,-1.21E-02
118.84000,1.66E-02,2.75E-02
118.85000,1.69E-02,5.04E-02
118.86000,2.14E-02,2.30E-02
118.87000,-5.68E-02,9.19E-03
118.88000,-5.83E-02,2.13E-04
118.89000,4.99E-02,6.42E-02
118.90000,2.89E-02,2.49E-02
118.91000,-4.48E-02,-3.53E-03
118.92000,7.96E-03,1.67E-02
118.93000,8.09E-02,-3.16E-02
118.94000,2.59E-02,9.19E-03
118.95000,-1.45E-02,4.85E-02
118.96000,6.46E-03,2.90E-02
118.97000,-7.70E-02,3.76E-02
118.98000,-3.36E-02,1.59E-02
118.99000,7.42E-02,3.21E-03
119.00000,3.56E-02,4.03E-02
119.01000,-4.37E-02,1.71E-03
119.02000,1.13E-02,2.38E-02
119.03000,6.83E-03,3.95E-02
119.04000,-1.37E-02,-3.53E-02
119.05000,-1.02E-03,1.33E-02
119.06000,-5.89E-03,3.91E-02
119.07000,6.07E-02,-1.36E-02
119.08000,3.12E-02,4.55E-02
119.09000,-7.76E-03,5.75E-02
119.10000,2.89E-02,2.08E-02
119.11000,-6.09E-02,-9.89E-03
119.12000,-5.68E-02,-1.70E-02
119.13000,2.22E-02,3.50E-02
119.14000,1.60E-03,5.90E-02
119.15000,-2.52E-03,3.84E-02
119.16000,5.55E-02,5.83E-03
119.17000,5.25E-02,-8.39E-03
119.18000,1.21E-02,-2.07E-02
119.19000,-4.63E-02,7.70E-03
119.20000,-1.49E-02,4.85E-02
119.21000,-2.31E-02,2.23E-02
119.22000,3.38E-02,3.76E-02
119.23000,4.69E-02,2.98E-02
119.24000,-2.90E-03,8.82E-03
119.25000,-3.73E-02,8.82E-03
119.26000,-3.55E-02,3.61E-02
119.27000,3.84E-03,2.12E-02
119.28000,1.47E-02,1.37E-02
119.29000,2.93E-02,1.41E-02
119.30000,4.61E-02,-1.55E-02
119.31000,7.96E-03,-9.52E-03
119.32000,-6.91E-02,3.65E-02
119.33000,6.90E-02,1.34E-03
119.34000,2.78E-02,5.78E-02
119.35000,-6.84E-02,5.86E-02
119.36000,-1.97E-02,3.20E-02
119.37000,4.01E-02,2.53E-02
119.38000,-5.14E-03,-2.75E-02
119.39000,-1.37E-02,5.45E-03
119.40000,1.58E-02,9.94E-03
119.41000,-3.64E-03,-2.41E-03
119.42000,-1.26E-02,2.72E-02
119.43000,2.26E-02,4.36E-02
119.44000,8.21E-02,1.44E-02
119.45000,-1.02E-03,6.20E-03
119.46000,-7.18E-02,4.29E-02
119.47000,-1.11E-02,1.93E-02
119.48000,-1.40E-03,7.32E-03
119.49000,-2.91E-02,4.21E-02
119.50000,6.97E-02,1.22E-02
119.51000,1.05E-01,-4.28E-03
119.52000,-5.64E-02,2.75E-02
119.53000,-7.74E-02,9.61E-04
119.54000,3.83E-02,1.18E-02
119.55000,-3.55E-02,2.42E-02
119.56000,-1.04E-02,2.94E-02
119.57000,1.00E-01,3.84E-02
119.58000,3.15E-02,3.20E-02
119.59000,-7.85E-02,1.03E-02
119.60000,-5.04E-02,1.34E-03
119.61000,5.62E-02,-8.02E-03
119.62000,2.40E-02,6.95E-03
119.63000,-8.51E-03,3.84E-02
119.64000,5.77E-02,4.06E-02
119.65000,-3.81E-02,5.83E-03
119.66000,-2.05E-02,1.37E-02
119.67000,-1.23E-02,4.59E-02
119.68000,4.54E-02,2.27E-02
119.69000,-1.94E-02,2.34E-02
119.70000,-3.77E-02,-1.28E-03
119.71000,4.69E-02,-9.89E-03
119.72000,1.02E-02,2.46E-03
119.73000,-1.34E-02,1.89E-02
119.74000,4.73E-02,4.74E-02
119.75000,-6.26E-03,1.82E-02
119.76000,-5.14E-03,1.26E-02
119.77000,3.12E-02,1.85E-02
119.78000,-7.76E-03,4.06E-02
119.79000,-5.72E-02,1.33E-02
119.80000,-2.53E-02,2.75E-02
119.81000,-4.02E-03,1.41E-02
119.82000,1.99E-02,-8.39E-03
119.83000,7.34E-02,1.07E-02
119.84000,6.93E-02,4.32E-02
119.85000,-9.63E-03,-5.40E-03
119.86000,-5.98E-02,2.13E-04
119.87000,-3.40E-02,3.76E-02
119.88000,2.14E-02,3.61E-02
119.89000,-6.64E-03,1.89E-02
119.90000,-2.52E-03,4.44E-02
119.91000,5.66E-02,1.29E-02
119.92000,-1.90E-02,-2.34E-02
119.93000,-4.14E-02,2.30E-02
119.94000,2.07E-02,3.73E-02
119.95000,8.17E-02,1.03E-02
119.96000,6.09E-03,4.36E-02
119.97000,-6.16E-02,8.82E-03
119.98000,1.39E-02,-8.77E-03
119.99000,-7.39E-03,-9.14E-03
120.00000,-5.15E-02,2.94E-02
120.01000,-2.52E-03,1.93E-02
120.02000,8.21E-02,3.13E-02
120.03000,4.39E-02,4.59E-02
120.04000,-3.25E-02,3.05E-02
120.05000,-4.02E-03,1.56E-02
120.06000,1.97E-03,2.83E-03
120.07000,-2.35E-02,-1.51E-02
120.08000,3.15E-02,3.13E-02
120.09000,-2.27E-02,-5.03E-03
120.10000,-1.60E-02,5.15E-02
120.11000,1.92E-02,4.18E-02
120.12000,7.53E-02,9.94E-03
120.13000,-6.24E-02,-1.74E-02
120.14000,-1.34E-02,4.70E-03
120.15000,2.55E-02,1.85E-02
120.16000,-3.58E-02,4.18E-02
120.17000,1.51E-02,5.82E-02
120.18000,1.01E-01,-3.53E-03
120.19000,-5.51E-03,-8.02E-03
120.20000,-1.00E-01,4.70E-03
120.21000,6.03E-02,2.90E-02
120.22000,4.20E-02,6.61E-02
120.23000,-6.65E-02,1.97E-02
120.24000,4.96E-03,2.23E-02
120.25000,3.84E-03,1.48E-02
120.26000,-4.02E-03,-4.66E-02
120.27000,3.60E-02,8.82E-03
120.28000,9.08E-03,-9.10E-04
120.29000,-2.91E-02,4.55E-02
120.30000,1.10E-02,5.22E-02
120.31000,3.83E-02,4.66E-02
120.32000,2.03E-02,6.95E-03
120.33000,-3.17E-02,-6.52E-03
120.34000,-5.27E-02,6.20E-03
120.35000,4.73E-04,9.57E-03
120.36000,7.53E-02,4.85E-02
120.37000,2.70E-02,1.63E-02
120.38000,-3.25E-02,2.94E-02
120.39000,-3.25E-02,3.58E-02
120.40000,-4.03E-02,-2.34E-02
120.41000,5.59E-02,5.08E-03
120.42000,6.15E-02,3.69E-02
120.43000,-1.82E-02,1.71E-03
120.44000,-2.09E-02,6.20E-03
120.45000,3.68E-02,3.46E-02
120.46000,2.70E-02,2.38E-02
120.47000,-4.71E-02,2.15E-02
120.48000,-8.19E-02,9.19E-02
120.49000,4.69E-02,-2.37E-02
120.50000,5.59E-02,-1.25E-02
120.51000,-1.49E-02,5.83E-03
120.52000,4.84E-02,-7.65E-03
120.53000,-2.20E-02,3.65E-02
120.54000,-7.03E-02,4.32E-02
120.55000,4.09E-02,2.42E-02
120.56000,1.27E-01,3.91E-02
120.57000,-5.08E-02,-3.42E-02
120.58000,-9.16E-02,5.08E-03
120.59000,4.28E-02,4.10E-02
120.60000,-2.50E-02,3.31E-02
120.61000,-7.59E-02,1.97E-02
120.62000,8.28E-02,2.34E-02
120.63000,8.13E-02,6.20E-03
120.64000,3.15E-02,-5.77E-03
120.65000,-1.34E-02,3.09E-02
120.66000,-2.20E-02,3.13E-02
120.67000,-4.22E-02,2.83E-03
120.68000,-5.89E-03,3.20E-02
120.69000,4.54E-02,4.33E-03
120.70000,2.93E-02,2.87E-02
120.71000,-6.99E-02,4.66E-02
120.72000,-3.96E-02,1.37E-02
120.73000,5.47E-02,-5.36E-04
120.74000,-2.87E-02,1.34E-03
120.75000,1.28E-02,2.00E-02
120.76000,9.85E-02,1.71E-03
120.77000,4.20E-02,9.19E-03
120.78000,-4.86E-02,3.69E-02
120.79000,-3.17E-02,2.38E-02
120.80000,2.78E-02,1.29E-02
120.81000,-5.57E-02,3.43E-02
120.82000,-1.86E-02,3.58E-02
120.83000,9.45E-03,9.94E-03
120.84000,8.33E-03,3.50E-02
120.85000,6.46E-03,1.56E-02
120.86000,1.04E-01,-1.10E-02
120.87000,-1.94E-02,-1.51E-02
120.88000,-7.74E-02,6.57E-03
120.89000,1.20E-01,5.93E-02
120.90000,1.72E-01,1.93E-02
120.91000,-2.15E-01,1.48E-02
120.92000,-1.38E-01,3.35E-02
120.93000,3.05E-01,-2.60E-02
120.94000,-9.46E-02,5.11E-02
120.95000,-1.11E-01,2.45E-02
120.96000,1.22E-03,3.16E-02
120.97000,1.07E-01,2.90E-02
120.98000,-1.86E-02,1.34E-03
120.99000,1.36E-01,-1.10E-02
121.00000,-4.18E-02,3.50E-02
121.01000,-1.41E-01,-2.45E-02
121.02000,-6.26E-03,1.22E-02
121.03000,1.33E-01,8.52E-02
121.04000,-1.60E-02,-6.38E-02
121.05000,-5.57E-02,2.27E-01
121.06000,1.43E-02,-1.65E-01
121.07000,-1.56E-02,1.35E-01
121.08000,1.77E-02,1.71E-02
121.09000,-1.08E-02,-1.01E-01
121.10000,8.35E-02,8.59E-02
121.11000,1.22E-03,-8.36E-02
121.12000,-5.12E-02,6.83E-02
121.13000,1.51E-02,8.70E-02
121.14000,1.24E-02,-4.99E-02
121.15000,-3.58E-02,1.15E-01
121.16000,2.18E-02,-4.88E-02
121.17000,3.04E-02,3.76E-02
121.18000,-2.53E-02,4.85E-02
121.19000,-1.07E-01,9.94E-03
121.20000,1.44E-01,-1.33E-02
121.21000,7.98E-02,-1.74E-02
121.22000,-3.06E-02,1.59E-02
121.23000,-8.71E-02,5.08E-03
121.24000,-2.87E-02,8.93E-02
121.25000,-3.84E-02,-2.97E-02
121.26000,1.10E-01,6.12E-02
121.27000,6.60E-02,4.10E-02
121.28000,-6.35E-02,-1.66E-03
121.29000,1.39E-02,-5.40E-02
121.30000,9.83E-03,3.35E-02
121.31000,-3.58E-02,4.47E-02
121.32000,-4.63E-02,-1.63E-02
121.33000,-2.01E-02,7.62E-02
121.34000,1.13E-01,-2.11E-02
121.35000,5.06E-02,-9.10E-04
121.36000,-3.28E-02,8.85E-02
121.37000,-1.45E-02,8.07E-03
121.38000,1.73E-02,-3.23E-02
121.39000,-1.30E-02,6.42E-02
121.40000,-2.53E-02,7.32E-03
121.41000,-1.34E-02,4.06E-02
121.42000,3.84E-03,7.32E-03
121.43000,3.64E-02,-4.66E-02
121.44000,1.60E-03,1.93E-02
121.45000,-8.88E-03,-5.36E-04
121.46000,1.51E-02,6.20E-02
121.47000,6.26E-02,2.98E-02
121.48000,-1.02E-03,5.56E-02
121.49000,-5.49E-02,1.26E-02
121.50000,-5.19E-02,-3.90E-03
121.51000,7.16E-02,1.44E-02
121.52000,-2.31E-02,-5.03E-03
121.53000,1.47E-02,4.70E-03
121.54000,8.13E-02,2.57E-02
121.55000,-6.02E-02,1.97E-02
121.56000,-6.31E-02,4.70E-02
121.57000,5.66E-02,3.73E-02
121.58000,3.79E-02,-1.48E-02
121.59000,-4.41E-02,6.95E-03
121.60000,-1.64E-02,-8.39E-03
121.61000,4.65E-02,-2.03E-03
121.62000,2.22E-02,6.23E-02
121.63000,3.09E-03,5.22E-02
121.64000,-1.11E-02,1.26E-02
121.65000,8.47E-04,-5.77E-03
121.66000,-7.89E-02,1.26E-02
121.67000,6.75E-02,2.23E-02
121.68000,7.96E-03,2.90E-02
121.69000,9.45E-03,-1.59E-02
121.70000,4.80E-02,4.18E-02
121.71000,7.21E-03,1.18E-02
121.72000,-6.69E-02,-2.90E-02
121.73000,-3.84E-02,5.34E-02
121.74000,5.89E-02,3.61E-02
121.75000,1.88E-02,1.14E-02
121.76000,-2.16E-02,4.44E-02
121.77000,4.01E-02,2.72E-02
121.78000,3.04E-02,-7.65E-03
121.79000,-2.35E-02,-5.03E-03
121.80000,-4.29E-02,1.03E-02
121.81000,4.91E-02,1.11E-02
121.82000,2.82E-02,4.74E-02
121.83000,-9.31E-02,3.88E-02
121.84000,-2.15E-03,8.82E-03
121.85000,1.88E-02,-5.36E-04
121.86000,3.23E-02,2.04E-02
121.87000,3.90E-02,-1.51E-02
121.88000,6.37E-02,2.68E-02
121.89000,-3.02E-02,9.94E-03
121.90000,-5.42E-02,3.58E-02
121.91000,-5.83E-02,8.03E-02
121.92000,4.09E-02,8.45E-03
121.93000,2.52E-02,-2.75E-02
121.94000,1.32E-02,-1.25E-02
121.95000,4.91E-02,3.58E-02
121.96000,-4.26E-02,4.21E-02
121.97000,-6.09E-02,6.95E-03
121.98000,9.33E-02,6.57E-03
121.99000,3.15E-02,1.18E-02
122.00000,-4.07E-02,2.45E-02
122.01000,-1.41E-02,-1.51E-02
122.02000,1.66E-02,5.19E-02
122.03000,-2.20E-02,5.07E-02
122.04000,-6.64E-03,3.13E-02
122.05000,5.10E-02,5.45E-03
122.06000,-3.69E-02,-5.77E-03
122.07000,-3.32E-02,2.34E-02
122.08000,7.68E-02,-8.02E-03
122.09000,5.71E-03,-2.00E-02
122.10000,-5.57E-02,5.19E-02
122.11000,2.07E-02,3.16E-02
122.12000,1.36E-01,-8.77E-03
122.13000,1.92E-02,2.94E-02
122.14000,-1.62E-01,4.47E-02
122.15000,-9.27E-02,3.09E-02
122.16000,1.00E-01,6.20E-03
122.17000,3.23E-02,1.22E-02
122.18000,3.38E-02,4.03E-02
122.19000,2.82E-02,8.45E-03
122.20000,-8.67E-02,-3.50E-02
122.21000,1.60E-03,2.79E-02
122.22000,1.05E-01,3.21E-03
122.23000,-5.23E-02,2.83E-03
122.24000,-4.48E-02,7.43E-02
122.25000,9.44E-02,-2.26E-02
122.26000,6.48E-02,6.57E-03
122.27000,-1.53E-01,1.15E-01
122.28000,-6.54E-02,6.35E-02
122.29000,8.43E-02,-4.99E-02
122.30000,9.44E-02,-2.00E-02
122.31000,5.59E-02,-3.87E-02
122.32000,-1.03E-01,-6.15E-03
122.33000,-8.63E-02,1.02E-01
122.34000,-6.26E-03,5.48E-02
122.35000,1.33E-01,-1.66E-02
122.36000,8.69E-02,-3.90E-03
122.37000,-5.38E-02,-7.27E-03
122.38000,-2.42E-02,3.80E-02
122.39000,-9.94E-02,5.63E-02
122.40000,-1.64E-02,2.15E-02
122.41000,6.18E-02,4.55E-02
122.42000,4.31E-02,-2.37E-02
122.43000,1.58E-02,-4.69E-02
122.44000,5.34E-03,2.68E-02
122.45000,-6.13E-02,2.42E-02
122.46000,3.34E-02,1.18E-02
122.47000,1.21E-02,4.29E-02
122.48000,7.12E-02,2.19E-02
122.49000,2.29E-02,-9.10E-04
122.50000,-1.44E-01,7.58E-02
122.51000,-8.04E-02,5.41E-02
122.52000,1.63E-01,-1.40E-02
122.53000,1.18E-01,-3.72E-02
122.54000,-7.14E-02,-1.89E-02
122.55000,-6.95E-02,4.55E-02
122.56000,1.13E-02,5.07E-02
122.57000,-8.86E-02,1.37E-02
122.58000,4.65E-02,1.71E-02
122.59000,1.21E-01,-2.04E-02
122.60000,-1.37E-02,3.02E-02
122.61000,-1.40E-03,3.16E-02
122.62000,2.55E-02,3.73E-02
122.63000,-1.77E-03,2.19E-02
122.64000,-8.22E-02,2.98E-02
122.65000,-7.01E-03,1.71E-03
122.66000,5.32E-02,-2.00E-02
122.67000,1.10E-02,6.23E-02
122.68000,-2.42E-02,1.34E-03
122.69000,-3.40E-02,6.20E-03
122.70000,1.84E-02,-2.52E-02
122.71000,2.29E-02,-2.30E-02
122.72000,4.95E-02,7.69E-02
122.73000,6.97E-02,5.45E-02
122.74000,-7.06E-02,1.97E-02
122.75000,-1.16E-01,-2.30E-02
122.76000,4.80E-02,1.37E-02
122.77000,4.61E-02,6.61E-02
122.78000,3.23E-02,3.84E-02
122.79000,3.27E-02,5.08E-03
122.80000,-6.73E-02,-4.51E-02
122.81000,-3.36E-02,-2.64E-02
122.82000,6.75E-02,6.72E-02
122.83000,4.05E-02,2.57E-02
122.84000,1.51E-02,3.20E-02
122.85000,-6.76E-02,1.59E-02
122.86000,-2.01E-02,3.54E-02
122.87000,1.60E-03,1.89E-02
122.88000,6.09E-03,5.30E-02
122.89000,4.05E-02,-3.31E-02
122.90000,4.65E-02,-5.33E-02
122.91000,-2.09E-02,4.21E-02
122.92000,-2.76E-02,2.83E-02
122.93000,6.41E-02,5.67E-02
122.94000,-2.72E-02,2.23E-02
122.95000,-9.68E-02,1.44E-02
122.96000,7.34E-02,8.07E-03
122.97000,6.97E-02,1.33E-02
122.98000,-8.07E-02,2.12E-02
122.99000,4.59E-03,3.76E-02
123.00000,2.97E-02,1.63E-02
123.01000,-2.31E-02,-2.79E-02
123.02000,2.67E-02,6.57E-03
123.03000,5.70E-02,2.98E-02
123.04000,-1.75E-02,2.19E-02
123.05000,-3.73E-02,3.46E-02
123.06000,1.92E-02,2.75E-02
123.07000,-2.80E-02,5.83E-03
123.08000,-3.73E-02,1.33E-02
123.09000,2.22E-02,-4.28E-03
123.10000,8.80E-02,4.47E-02
123.11000,4.28E-02,3.31E-02
123.12000,-5.08E-02,-3.16E-03
123.13000,-6.95E-02,-2.41E-03
123.14000,4.13E-02,1.41E-02
123.15000,1.06E-02,3.84E-02
123.16000,7.34E-02,4.62E-02
123.17000,3.83E-02,1.71E-03
123.18000,-1.94E-01,-1.06E-02
123.19000,-1.67E-02,1.59E-02
123.20000,1.15E-01,2.79E-02
123.21000,1.43E-02,5.87E-04
123.22000,5.92E-02,3.91E-02
123.23000,-1.45E-02,4.18E-02
123.24000,7.21E-03,-3.31E-02
123.25000,-3.62E-02,3.58E-03
123.26000,-4.41E-02,6.42E-02
123.27000,3.38E-02,2.79E-02
123.28000,-1.00E-02,-4.65E-03
123.29000,-1.34E-02,-6.52E-03
123.30000,-5.64E-02,2.68E-02
123.31000,9.89E-02,3.69E-02
123.32000,2.07E-02,3.20E-02
123.33000,1.16E-01,-3.35E-02
123.34000,9.03E-02,5.26E-02
123.35000,-2.87E-01,1.67E-02
123.36000,-5.27E-02,-2.19E-02
123.37000,4.61E-02,3.58E-02
123.38000,6.11E-02,3.54E-02
123.39000,6.67E-02,5.22E-02
123.40000,2.11E-02,1.52E-02
123.41000,2.48E-02,-5.37E-02
123.42000,-1.09E-01,3.35E-02
123.43000,-6.54E-02,3.76E-02
123.44000,9.89E-02,-2.26E-02
123.45000,7.23E-02,-2.64E-02
123.46000,-1.19E-02,5.97E-02
123.47000,-3.58E-02,5.86E-02
123.48000,-1.04E-02,7.43E-02
123.49000,-2.76E-02,-3.05E-02
123.50000,4.58E-02,-3.08E-02
123.51000,6.60E-02,7.02E-02
123.52000,-5.68E-02,-2.26E-02
123.53000,-9.27E-02,-1.25E-02
123.54000,5.14E-02,5.00E-02
123.55000,4.05E-02,5.63E-02
123.56000,9.07E-02,3.46E-02
123.57000,2.22E-02,-2.00E-02
123.58000,-2.61E-02,-4.28E-03
123.59000,-7.74E-02,-6.15E-03
123.60000,-4.29E-02,1.67E-02
123.61000,-1.34E-02,5.11E-02
123.62000,-2.98E-02,2.30E-02
123.63000,6.30E-02,4.29E-02
123.64000,9.03E-02,-1.48E-02
123.65000,6.56E-02,2.13E-04
123.66000,-4.71E-02,3.95E-03
123.67000,-3.92E-02,5.83E-03
123.68000,-1.41E-02,2.53E-02
123.69000,-3.43E-02,3.43E-02
123.70000,-1.37E-02,4.21E-02
123.71000,9.74E-02,4.77E-02
123.72000,3.12E-02,-3.53E-03
123.73000,-3.73E-02,-2.30E-02
123.74000,-4.93E-02,-5.03E-03
123.75000,-4.77E-03,1.74E-02
123.76000,6.93E-02,4.10E-02
123.77000,2.34E-03,2.90E-02
123.78000,-5.04E-02,3.80E-02
123.79000,-7.55E-02,-1.36E-02
123.80000,4.91E-02,2.13E-04
123.81000,1.61E-01,1.03E-02
123.82000,-1.97E-02,3.91E-02
123.83000,-5.53E-02,4.32E-02
123.84000,-1.23E-02,-1.78E-02
123.85000,4.20E-02,2.08E-02
123.86000,1.39E-02,4.81E-02
123.87000,-1.04E-01,3.99E-02
123.88000,-5.53E-02,-3.68E-02
123.89000,9.03E-02,-2.37E-02
123.90000,2.74E-02,9.08E-02
123.91000,5.47E-02,1.11E-02
123.92000,9.84E-05,2.13E-04
123.93000,-1.75E-02,-2.41E-02
123.94000,-4.14E-02,3.21E-03
123.95000,-5.23E-02,1.56E-02
123.96000,7.91E-02,7.62E-02
123.97000,8.50E-02,5.08E-03
123.98000,1.02E-02,3.84E-02
123.99000,-1.22E-01,3.58E-02
124.00000,-2.83E-02,3.54E-02
124.01000,-2.39E-02,-5.67E-02
124.02000,1.65E-01,-5.11E-02
124.03000,-7.29E-02,6.38E-02
124.04000,-4.41E-02,2.23E-02
124.05000,2.34E-03,-1.25E-02
124.06000,1.86E-01,6.42E-02
124.07000,-4.29E-02,6.38E-02
124.08000,-1.15E-01,2.34E-02
124.09000,9.81E-02,-3.05E-02
124.10000,-6.13E-02,1.18E-02
124.11000,-8.15E-02,3.16E-02
124.12000,3.75E-02,-9.10E-04
124.13000,2.07E-02,1.29E-02
124.14000,7.05E-02,-7.27E-03
124.15000,4.39E-02,2.68E-02
124.16000,2.63E-02,4.70E-02
124.17000,-7.55E-02,5.52E-02
124.18000,8.47E-04,-8.92E-02
124.19000,-7.36E-02,6.38E-02
124.20000,-1.97E-02,8.97E-02
124.21000,1.79E-01,-7.31E-02
124.22000,4.61E-02,1.59E-02
124.23000,-2.00E-01,4.55E-02
124.24000,-2.61E-02,4.70E-03
124.25000,1.18E-01,8.25E-02
124.26000,4.73E-02,-1.63E-02
124.27000,-1.75E-02,-3.72E-02
124.28000,-1.10E-01,5.87E-04
124.29000,4.28E-02,-3.16E-03
124.30000,1.38E-01,6.53E-02
124.31000,9.45E-03,8.44E-02
124.32000,-8.15E-02,-1.96E-02
124.33000,-5.42E-02,-1.85E-02
124.34000,-7.01E-03,2.72E-02
124.35000,-1.40E-03,4.81E-02
124.36000,-2.12E-02,2.12E-02
124.37000,5.96E-02,-5.03E-02
124.38000,1.42E-01,6.20E-03
124.39000,-1.02E-03,3.16E-02
124.40000,-1.15E-01,2.19E-02
124.41000,-5.57E-02,4.25E-02
124.42000,7.83E-02,1.97E-02
124.43000,2.33E-02,1.71E-03
124.44000,-6.24E-02,2.46E-03
124.45000,-3.36E-02,4.40E-02
124.46000,7.49E-02,2.83E-02
124.47000,5.47E-02,1.18E-02
124.48000,-3.06E-02,9.61E-04
124.49000,2.72E-03,1.48E-02
124.50000,-5.89E-03,-1.92E-02
124.51000,-5.42E-02,-3.90E-03
124.52000,-5.12E-02,6.72E-02
124.53000,2.08E-01,3.46E-02
124.54000,1.99E-02,9.61E-04
124.55000,-1.23E-01,3.99E-02
124.56000,-7.40E-02,-1.63E-02
124.57000,-2.95E-02,2.79E-02
124.58000,9.48E-02,3.80E-02
124.59000,6.82E-02,2.46E-03
124.60000,8.02E-02,-1.18E-02
124.61000,-1.86E-02,-2.78E-03
124.62000,-1.40E-01,4.70E-02
124.63000,1.13E-02,1.14E-02
124.64000,-3.27E-03,3.58E-02
124.65000,3.84E-03,2.42E-02
124.66000,9.14E-02,-9.10E-04
124.67000,4.39E-02,1.44E-02
124.68000,-9.31E-02,-9.89E-03
124.69000,-8.04E-02,7.02E-02
124.70000,1.28E-01,5.63E-02
124.71000,-3.55E-02,-6.94E-02
124.72000,-2.68E-02,-5.77E-03
124.73000,1.34E-01,-2.41E-03
124.74000,7.96E-03,5.04E-02
124.75000,-1.35E-01,6.46E-02
124.76000,-4.07E-02,-9.52E-03
124.77000,4.20E-02,5.04E-02
124.78000,-1.00E-02,2.42E-02
124.79000,5.92E-02,-4.66E-02
124.80000,4.16E-02,3.24E-02
124.81000,5.10E-02,4.33E-03
124.82000,-2.05E-02,9.57E-03
124.83000,-1.37E-02,3.95E-03
124.84000,-4.59E-02,4.51E-02
124.85000,-7.44E-02,4.77E-02
124.86000,3.49E-02,6.23E-02
124.87000,6.15E-02,3.65E-02
124.88000,3.79E-02,-6.71E-02
124.89000,-4.14E-02,3.21E-03
124.90000,6.83E-03,5.87E-04
124.91000,-2.90E-03,2.13E-04
124.92000,4.16E-02,5.87E-04
124.93000,3.00E-02,7.24E-02
124.94000,-8.30E-02,1.03E-02
124.95000,-5.34E-02,1.41E-02
124.96000,5.55E-02,6.08E-02
124.97000,9.14E-02,-3.90E-03
124.98000,6.09E-03,5.45E-03
124.99000,-1.11E-02,-2.75E-02
125.00000,-5.79E-02,2.68E-02
125.01000,-6.13E-02,6.42E-02
125.02000,-1.02E-03,1.26E-02
125.03000,8.92E-02,3.54E-02
125.04000,2.85E-02,-4.17E-02
125.05000,1.32E-02,-1.25E-02
125.06000,-2.16E-02,3.16E-02
125.07000,2.63E-02,6.20E-02
125.08000,9.45E-03,4.32E-02
125.09000,-6.16E-02,-3.31E-02
125.10000,-5.94E-02,2.00E-02
125.11000,7.49E-02,5.15E-02
125.12000,3.53E-02,-1.21E-02
